チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
日本ハム,18.00,1,0,1,0,0,0,0,0,0,0,0,1.0,2,2,2,0,0,2,2,2.0,0.4,-,0.50
ロッテ,6.23,1,1,0,0,1,0,0,0,0,0,0,4.1,8,1,8,0,0,5,3,1.85,0.381,0.00,-
楽天,0.00,1,1,0,1,0,0,0,0,0,0,0,6.0,4,0,2,1,0,0,0,0.83,0.211,6.43,-
オリックス,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
西武,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
