チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
日本ハム,3.48,11,0,11,0,2,2,0,2,0,0,2,10.1,9,2,21,6,1,4,4,1.45,0.225,-,2.58
ロッテ,3.38,8,0,8,1,1,3,0,4,1,1,1,8.0,8,0,9,3,0,4,3,1.38,0.308,-,2.0
楽天,1.35,7,0,7,1,0,1,1,2,2,1,0,6.2,6,0,12,1,1,1,1,1.05,0.231,-,6.67
オリックス,0.0,7,0,7,0,0,3,0,3,0,0,0,7.0,5,0,8,2,0,0,0,1.0,0.2,-,99.0
西武,0.0,10,0,10,0,0,6,0,6,0,0,0,10.0,1,0,12,2,0,0,0,0.3,0.033,-,99.0
