球場,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
みずほPayPay,0.36,25,0,25,2,1,6,2,8,4,2,1,25.0,16,0,35,5,1,2,1,0.84,0.186,-,12.50
エスコンＦ,6.75,6,0,6,0,2,1,0,1,0,0,2,5.1,5,2,10,3,0,4,4,1.5,0.238,-,1.33
ZOZOマリン,4.50,4,0,4,0,0,3,0,3,0,0,0,4.0,2,0,5,2,0,2,2,1.0,0.182,-,2.00
楽天モバイル,0.00,3,0,3,0,0,1,0,1,0,0,0,3.0,2,0,4,0,1,0,0,0.67,0.182,-,99.00
京セラD大阪,0.00,3,0,3,0,0,2,0,2,0,0,0,3.0,3,0,5,2,0,0,0,1.67,0.25,-,99.00
ベルーナドーム,0.00,5,0,5,0,0,3,0,3,0,0,0,5.0,0,0,7,1,0,0,0,0.2,0.0,-,99.00
Pa その他,13.50,1,0,1,0,0,0,0,0,0,0,0,0.2,3,0,2,1,0,1,1,6.0,0.6,-,0.67
東京ドーム,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
甲子園,0.00,2,0,2,0,0,2,0,2,0,0,0,2.0,0,0,5,0,0,0,0,0.0,0.0,-,99.00
横浜,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
マツダスタジアム,0.00,1,0,1,0,0,1,0,1,0,0,0,1.0,1,0,1,0,0,0,0,1.0,0.25,-,99.00
神宮,0.00,1,0,1,0,0,0,0,0,0,0,0,1.0,0,0,1,0,0,0,0,0.0,0.0,-,99.00
バンテリンドーム,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
Ce その他,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
