月名,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
3・4月,.349,21,66,63,3,22,2,0,1,27,7,7,2,0,0,1,0,2,0,0,.369,.429,0.798
5月,.322,23,92,87,7,28,3,0,1,34,10,23,4,2,0,1,0,2,1,3,.352,.391,0.742
6月,.283,22,99,92,7,26,2,0,1,31,11,15,3,0,2,0,2,0,0,2,.313,.337,0.65
7月,.308,21,91,78,6,24,0,0,0,24,4,18,10,0,1,1,1,0,1,1,.389,.308,0.697
8月,.274,25,115,106,13,29,6,0,0,35,15,24,5,0,0,4,0,1,0,1,.306,.330,0.636
9月,.173,22,81,75,3,13,1,0,0,14,3,13,4,0,0,2,0,1,0,2,.215,.187,0.402
10月,.167,3,13,12,2,2,0,0,0,2,1,2,0,0,0,1,0,0,0,1,.167,.167,0.333
11月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
