球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,打率,打数,安打,ＨＲ,三振,四球,死球
ストレート,14,48.3%,137.8,0,1,5,5,42.9%,0.0%,.333,3,1,0,0,0,0
スライダー,13,44.8%,121.8,4,1,2,5,53.8%,57.1%,.000,1,0,0,0,0,0
カーブ,1,3.4%,123.0,0,1,0,0,100.0%,-%,-,0,0,0,0,0,0
シンカー,1,3.4%,128.0,0,0,0,0,0.0%,0.0%,.000,1,0,0,0,0,0
