打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Home,0.286,40,165,147,16,42,3,1,1,50,12,25,17,1,1,0,0,1,0,2,0.364,0.34,0.704
Visitor,0.312,43,178,154,16,48,5,0,3,62,21,31,18,1,1,2,3,0,1,2,0.381,0.403,0.783
