条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,.250,5,4,1,1,0,0,0,1,1,0,0,0,.400
1塁,.000,1,1,0,0,0,0,0,0,0,0,0,0,.000
2塁,-,0,0,0,0,0,0,0,0,0,0,0,0,-
3塁,.000,1,1,0,0,0,0,0,1,0,0,0,0,.000
1・2塁,-,0,0,0,0,0,0,0,0,0,0,0,0,-
1・3塁,.000,1,1,0,0,0,0,0,0,0,0,0,0,.000
2・3塁,-,0,0,0,0,0,0,0,0,0,0,0,0,-
満塁,.000,2,1,0,0,0,0,1,0,0,0,0,1,.000
得点圏,.000,4,3,0,0,0,0,1,1,0,0,0,1,.000
