球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,打率,打数,安打,ＨＲ,三振,四球,死球
ストレート,26,74.3%,149.1,0,4,8,7,46.2%,0.0%,.167,6,1,0,0,1,0
カーブ,3,8.6%,114.0,0,2,0,1,66.7%,-%,-,0,0,0,0,0,0
チェンジアップ,3,8.6%,125.0,2,0,0,1,66.7%,100.0%,.000,1,0,0,1,0,0
フォーク,2,5.7%,138.5,1,0,0,1,50.0%,100.0%,.000,1,0,0,1,0,0
スライダー,1,2.9%,127.0,0,1,0,0,100.0%,-%,-,0,0,0,0,0,0
