種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,4.5,1,0,1,0,1,0,0,0,0,0,1,4.0,4,1,3,1,0,2,2,1.25,0.25,-,2.0
Visitor,27.0,2,0,2,0,0,1,0,1,0,0,0,1.1,2,0,0,3,1,4,4,3.75,0.4,-,0.33
