チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
阪神,0.34,14,52,47,5,16,6,1,1,27,8,4,4,0,0,0,1,0,0,2,0.385,0.574,0.959
ＤｅＮＡ,0.471,14,58,51,10,24,6,0,7,51,17,7,6,0,1,0,0,0,1,0,0.534,1.0,1.534
広島,0.228,15,64,57,10,13,2,0,4,27,7,3,7,0,0,0,0,0,0,1,0.313,0.474,0.786
ヤクルト,0.291,15,71,55,4,16,5,0,1,24,7,11,12,1,4,0,0,0,0,2,0.451,0.436,0.887
中日,0.317,11,48,41,9,13,2,0,2,21,10,8,4,1,2,0,1,1,0,0,0.396,0.512,0.908
