月名,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
3・4月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
5月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
6月,.289,14,44,38,2,11,2,1,1,18,5,11,3,0,2,0,1,0,1,2,.364,.474,0.837
7月,.157,18,55,51,2,8,1,0,0,9,2,7,4,0,0,0,0,0,0,0,.218,.176,0.395
8月,.273,13,37,33,2,9,0,0,0,9,1,8,2,0,0,1,1,0,1,0,.306,.273,0.578
9月,.301,22,78,73,7,22,5,0,3,36,12,5,4,0,0,0,1,0,1,5,.333,.493,0.826
10月,.125,4,17,16,1,2,0,0,0,2,0,5,1,0,0,0,0,0,0,1,.176,.125,0.301
11月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
