条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
0-0より,0.28,29,25,7,1,1,2,0,0,2,0,2,0.31
1-0より,0.25,16,16,4,0,0,1,0,0,0,0,0,0.25
2-0より,0.333,9,9,3,0,0,0,0,0,0,0,0,0.333
3-0より,0.0,2,1,0,0,0,0,0,1,0,0,0,0.5
0-1より,0.333,25,24,8,2,0,0,0,0,0,0,1,0.32
1-1より,0.316,20,19,6,2,0,1,0,0,0,1,0,0.316
2-1より,0.222,9,9,2,1,0,0,0,0,0,0,0,0.222
3-1より,0.0,3,2,0,0,0,0,0,1,0,0,0,0.333
0-2より,0.15,20,20,3,1,0,0,5,0,0,0,0,0.15
1-2より,0.174,46,46,8,0,0,0,13,0,0,0,0,0.174
2-2より,0.296,27,27,8,1,0,0,13,0,0,0,0,0.296
3-2より,0.231,25,13,3,0,0,0,5,12,0,0,0,0.6
