条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.208,129,120,25,6,1,1,1,20,8,1,0,0,0.264
1塁,0.326,45,43,14,1,0,2,4,6,1,0,1,0,0.341
2塁,0.357,16,14,5,1,0,0,1,3,2,0,0,0,0.438
3塁,0.0,3,3,0,0,0,0,0,1,0,0,0,0,0.0
1・2塁,0.267,17,15,4,0,0,1,5,3,2,0,0,0,0.353
1・3塁,0.333,7,6,2,0,0,0,4,0,0,0,0,1,0.286
2・3塁,0.333,5,3,1,0,0,0,1,1,1,1,0,0,0.6
満塁,0.143,9,7,1,0,0,0,4,2,0,0,0,2,0.111
得点圏,0.271,57,48,13,1,0,1,15,10,5,1,0,3,0.333
