条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
0-0より,.500,26,24,12,0,0,1,0,0,1,1,0,0.52
1-0より,.286,9,7,2,0,0,0,0,0,0,1,1,0.25
2-0より,.500,2,2,1,0,0,0,0,0,0,0,0,0.5
3-0より,-,3,0,0,0,0,0,0,3,0,0,0,1.0
0-1より,.143,14,14,2,0,0,0,0,0,0,0,0,0.143
1-1より,.462,13,13,6,1,0,0,0,0,0,0,0,0.462
2-1より,.250,8,8,2,0,0,0,0,0,0,0,0,0.25
3-1より,.400,8,5,2,1,0,0,0,3,0,0,0,0.625
0-2より,.222,18,18,4,1,0,0,9,0,0,0,0,0.222
1-2より,.152,33,33,5,1,0,0,17,0,0,0,0,0.152
2-2より,.103,30,29,3,0,0,0,12,0,0,0,1,0.1
3-2より,.143,16,7,1,1,0,0,3,7,1,0,1,0.563
