球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,388,49.7%,143.3,15,67,95,129,45.6%,7.8%,0.364,88,32,4,10,7,2
スライダー,180,23.0%,123.5,15,35,22,83,40.0%,24.2%,0.231,26,6,0,3,4,1
フォーク,126,16.1%,131.4,31,6,22,42,46.8%,39.7%,0.175,40,7,1,15,2,0
ツーシーム,40,5.1%,138.9,3,6,9,9,45.0%,12.0%,0.462,13,6,0,0,0,0
カーブ,27,3.5%,113.2,0,8,3,12,40.7%,0.0%,0.75,4,3,0,0,0,0
チェンジアップ,18,2.3%,116.3,1,4,2,9,38.9%,20.0%,0.0,2,0,0,0,1,0
カットボール,2,0.3%,134.5,0,0,0,1,0.0%,0.0%,1.0,1,1,0,0,0,0
