種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,3.57,29,0,29,0,0,9,1,9,1,0,0,22.2,22,2,16,12,0,10,9,1.5,0.256,-,2.27
Visitor,3.43,25,0,25,2,1,9,0,11,2,2,1,21.0,19,2,18,7,1,8,8,1.24,0.247,-,2.63
