球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,210,42.4%,130.0,8,48,46,64,48.6%,8.2%,.311,45,14,1,4,2,2
スライダー,197,39.8%,115.5,17,28,33,80,39.6%,19.1%,.157,51,8,0,13,4,0
シンカー,84,17.0%,127.9,8,14,17,22,46.4%,16.7%,.160,25,4,0,2,1,1
カーブ,3,0.6%,92.5,0,1,0,1,33.3%,0.0%,1.000,1,1,0,0,0,0
チェンジアップ,1,0.2%,114.0,0,1,0,0,100.0%,-%,-,0,0,0,0,0,0
