球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,585,42.8%,143.1,31,122,131,182,48.5%,11.0%,0.286,140,40,2,23,7,1
スライダー,394,28.8%,132.7,55,87,70,111,53.8%,28.1%,0.258,97,25,0,28,3,0
チェンジアップ,131,9.6%,133.2,16,18,20,46,41.2%,23.9%,0.237,38,9,1,8,0,0
カーブ,96,7.0%,106.8,8,14,15,42,38.5%,20.0%,0.211,19,4,0,3,0,0
シュート,86,6.3%,143.2,9,11,28,14,55.8%,14.8%,0.259,27,7,0,4,0,2
カットボール,75,5.5%,137.7,11,11,15,19,49.3%,24.4%,0.292,24,7,0,5,2,0
