種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,2.86,4,4,0,3,1,0,0,0,0,0,0,22.0,21,1,21,5,0,7,7,1.18,0.25,6.14,-
Visitor,4.21,13,13,0,3,7,0,0,0,0,0,0,66.1,71,2,50,8,3,33,31,1.19,0.272,2.31,-
