チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
ソフトバンク,3.00,1,1,0,0,1,0,0,0,0,0,0,6.0,3,1,9,1,0,2,2,0.67,0.15,0.00,-
日本ハム,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
ロッテ,6.75,1,1,0,0,1,0,0,0,0,0,0,5.1,7,0,5,0,0,4,4,1.31,0.333,0.00,-
楽天,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
オリックス,1.50,1,1,0,1,0,0,0,0,0,0,0,6.0,5,0,3,2,0,1,1,1.17,0.217,5.14,-
西武,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
