チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
巨人,3.0,4,2,2,0,1,0,0,0,0,0,0,15.0,8,3,16,4,0,5,5,0.8,0.154,1.29,99.00
阪神,2.45,2,2,0,0,2,0,0,0,0,0,0,11.0,8,1,13,3,0,7,3,1.0,0.19,0.0,-
広島,5.4,2,1,1,0,1,0,0,0,0,0,0,5.0,5,0,7,0,0,3,3,1.0,0.25,3.6,99.00
ヤクルト,3.14,4,2,2,0,0,0,0,0,0,0,0,14.1,14,0,10,5,0,6,5,1.33,0.259,2.25,0.89
中日,3.16,6,4,2,3,1,1,0,1,0,0,1,31.1,23,2,36,4,0,12,11,0.86,0.202,5.79,1.11
