球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,打率,打数,安打,ＨＲ,三振,四球,死球
フォーク,8,38.1%,136.6,2,1,1,3,50.0%,50.0%,.500,2,1,0,1,0,0
ストレート,7,33.3%,148.7,1,4,1,1,85.7%,50.0%,.000,2,0,0,2,0,0
チェンジアップ,3,14.3%,126.0,1,0,1,0,66.7%,33.3%,.000,2,0,0,1,0,0
ツーシーム,2,9.5%,137.0,0,2,0,0,100.0%,-%,-,0,0,0,0,0,0
スライダー,1,4.8%,136.0,0,0,1,0,100.0%,0.0%,-,0,0,0,0,0,0
