種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,3.1,5,5,0,2,1,0,0,0,0,0,0,29.0,33,4,16,2,1,12,10,1.21,0.282,4.94,-
Nighter,1.98,15,13,2,5,4,0,0,2,2,2,0,82.0,72,7,35,16,0,24,18,1.07,0.236,4.39,3.00
