種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,2.72,7,7,0,1,2,0,0,0,0,0,0,43.0,39,5,21,7,0,17,13,1.07,0.239,3.21,-
Visitor,1.99,13,11,2,6,3,0,0,2,2,2,0,68.0,66,6,30,11,1,19,15,1.13,0.255,5.3,3.00
