チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
ソフトバンク,3.55,3,2,1,2,1,0,0,1,1,1,0,12.2,9,3,4,3,0,6,5,0.95,0.2,3.27,2.00
ロッテ,1.2,5,4,1,3,0,0,0,1,1,1,0,30.0,28,1,23,3,0,6,4,1.03,0.243,7.14,99.00
楽天,6.0,1,1,0,0,1,0,0,0,0,0,0,3.0,8,0,2,1,0,2,2,3.0,0.5,2.25,-
オリックス,2.91,4,4,0,0,1,0,0,0,0,0,0,21.2,26,3,6,4,0,9,7,1.38,0.299,3.91,-
西武,1.5,5,5,0,1,2,0,0,0,0,0,0,30.0,22,2,9,5,0,8,5,0.9,0.202,3.27,-
