球場,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
エスコンＦ,2.72,7,7,0,1,2,0,0,0,0,0,0,43.0,39,5,21,7,0,17,13,1.07,0.239,3.21,-
みずほPayPay,1.29,2,1,1,2,0,0,0,1,1,1,0,7.0,4,1,2,2,0,2,1,0.86,0.167,4.50,2.00
ZOZOマリン,0.47,3,2,1,3,0,0,0,1,1,1,0,19.0,16,1,13,1,0,1,1,0.89,0.219,10.50,99.00
楽天モバイル,6.00,1,1,0,0,1,0,0,0,0,0,0,3.0,8,0,2,1,0,2,2,3.0,0.5,2.25,-
京セラD大阪,1.74,2,2,0,0,0,0,0,0,0,0,0,10.1,11,1,2,2,0,2,2,1.26,0.275,3.00,-
ベルーナドーム,2.40,3,3,0,0,2,0,0,0,0,0,0,15.0,15,1,4,3,0,7,4,1.2,0.268,3.00,-
Pa その他,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
東京ドーム,1.50,1,1,0,0,0,0,0,0,0,0,0,6.0,5,0,3,2,0,1,1,1.17,0.25,1.29,-
甲子園,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
横浜,4.70,1,1,0,1,0,0,0,0,0,0,0,7.2,7,2,4,0,1,4,4,0.91,0.233,7.88,-
マツダスタジアム,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
神宮,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
バンテリンドーム,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
Ce その他,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
