球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,110,49.1%,143.3,3,26,18,39,42.7%,6.7%,0.385,26,10,1,4,1,0
スラーブ,46,20.5%,124.8,3,14,9,15,56.5%,17.6%,0.167,6,1,0,1,0,0
チェンジアップ,31,13.8%,132.5,7,2,5,6,45.2%,30.4%,0.143,14,2,0,3,0,0
カーブ,15,6.7%,118.9,1,3,3,7,46.7%,20.0%,0.0,1,0,0,0,0,0
スライダー,14,6.3%,129.9,2,0,3,5,35.7%,22.2%,0.5,4,2,0,0,0,0
シュート,8,3.6%,139.3,0,1,2,3,37.5%,0.0%,0.5,2,1,0,0,0,1
