チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
巨人,3.00,2,1,1,1,1,0,0,1,1,1,0,6.0,6,0,7,3,0,2,2,1.5,0.261,0.00,99.00
ＤｅＮＡ,5.06,1,1,0,0,0,0,0,0,0,0,0,5.1,8,0,4,0,0,3,3,1.5,0.348,3.60,-
広島,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
ヤクルト,4.85,3,3,0,0,1,0,0,0,0,0,0,13.0,15,0,10,5,1,7,7,1.54,0.319,2.40,-
中日,5.40,2,1,1,0,1,0,0,0,0,0,1,5.0,6,0,4,4,2,4,3,2.0,0.333,6.75,0.67
