条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
0-0より,.282,47,39,11,2,1,1,0,0,2,5,1,0.31
1-0より,.225,41,40,9,1,0,0,0,0,0,1,0,0.225
2-0より,.417,12,12,5,0,1,1,0,0,0,0,0,0.417
3-0より,-,5,0,0,0,0,0,0,5,0,0,0,1.0
0-1より,.327,52,52,17,3,0,2,0,0,0,0,0,0.327
1-1より,.450,42,40,18,1,2,3,0,0,0,0,2,0.429
2-1より,.273,22,22,6,3,0,0,0,0,0,0,0,0.273
3-1より,.333,19,9,3,1,1,0,0,10,0,0,0,0.684
0-2より,.188,35,32,6,1,0,0,14,0,2,0,1,0.229
1-2より,.224,76,76,17,0,0,1,14,0,0,0,0,0.224
2-2より,.250,48,48,12,1,1,2,14,0,0,0,0,0.25
3-2より,.188,55,32,6,2,0,1,14,22,1,0,0,0.527
