アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,117,39.0%,安打,110,71.4%
フライ,121,40.3%,四死球,42,27.3%
空三振,33,11.0%,失策出塁,2,1.3%
見三振,23,7.7%,野選,0,0.0%
犠打,6,2.0%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
