打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Home,0.207,57,162,145,11,30,2,0,2,38,9,31,14,0,0,3,0,0,0,3,0.277,0.262,0.539
Visitor,0.25,55,166,144,15,36,6,0,5,57,12,31,18,0,0,4,0,1,1,2,0.333,0.396,0.729
