チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
ソフトバンク,0.279,18,47,43,5,12,0,0,2,18,2,7,3,0,0,1,0,0,0,3,0.326,0.419,0.745
日本ハム,0.167,24,71,60,2,10,2,0,1,15,3,16,7,0,0,4,0,0,0,0,0.254,0.25,0.504
ロッテ,0.302,20,58,53,7,16,1,0,1,20,6,14,5,0,0,0,0,1,0,0,0.362,0.377,0.739
楽天,0.271,18,55,48,6,13,2,0,3,24,7,9,6,0,0,1,0,0,1,0,0.352,0.5,0.852
オリックス,0.19,20,63,58,5,11,1,0,0,12,2,10,5,0,0,0,0,0,0,2,0.254,0.207,0.461
