打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.264,32,99,87,5,23,5,0,2,34,7,15,8,0,0,4,0,0,0,1,0.326,0.391,0.717
Nighter,0.213,80,229,202,21,43,3,0,5,61,14,47,24,0,0,3,0,1,1,4,0.296,0.302,0.598
