条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.249,200,181,45,5,0,5,5,37,19,0,0,0,0.32
1塁,0.121,43,33,4,1,0,1,2,7,3,0,7,0,0.194
2塁,0.29,34,31,9,0,0,1,5,7,3,0,0,0,0.353
3塁,0.125,9,8,1,1,0,0,1,2,1,0,0,0,0.222
1・2塁,0.235,19,17,4,1,0,0,2,4,2,0,0,0,0.316
1・3塁,0.0,6,4,0,0,0,0,0,2,2,0,0,0,0.333
2・3塁,0.2,6,5,1,0,0,0,2,1,1,0,0,0,0.333
満塁,0.2,11,10,2,0,0,0,4,2,1,0,0,0,0.273
得点圏,0.227,85,75,17,2,0,1,14,18,10,0,0,0,0.318
