種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,3.56,10,5,5,2,0,1,0,1,0,0,0,43.0,35,5,40,12,0,19,17,1.09,0.222,4.5,1.33
Visitor,3.59,11,8,3,1,5,0,0,0,0,0,1,47.2,38,5,54,9,0,23,19,0.99,0.211,2.42,1.5
