種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,5.02,10,5,5,0,2,1,0,1,0,0,1,37.2,38,7,36,14,0,22,21,1.38,0.262,2.61,0.93
Nighter,2.55,11,8,3,3,3,0,0,0,0,0,0,53.0,35,3,58,7,0,20,15,0.79,0.181,3.57,-
