球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,545,39.3%,143.0,16,165,84,187,48.6%,8.3%,0.248,109,27,2,19,10,3
カットボール,297,21.4%,133.2,48,45,55,93,49.8%,30.2%,0.271,70,19,0,16,9,0
縦スライダー,161,11.6%,123.9,9,25,25,74,36.6%,14.5%,0.297,37,11,0,9,2,2
チェンジアップ,141,10.2%,120.5,21,14,19,61,38.3%,31.8%,0.243,37,9,0,12,4,0
フォーク,116,8.4%,133.9,16,7,22,50,38.8%,27.1%,0.185,27,5,0,6,2,0
カーブ,106,7.6%,106.8,8,28,15,42,48.1%,22.2%,0.286,14,4,0,2,1,0
シュート,20,1.4%,141.5,0,5,2,10,35.0%,0.0%,0.0,5,0,0,2,0,0
