背番,名前,腕,最終登板,防御率,試合,先発,救援,連投(試),連投(日),勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,完投,完封,無四球,勝率,回数,被打者,投球数,P/IP,被安,被本,三振,四球,故意四,死球,暴投,ボーク,失点,自責,詳細URL,nf3_player_id
17,柳裕也,右,9/26,3.29,14,14,0,0,0,3,5,0,0,0,0,0,0,0,0,0,.375,79.1,339,1386,17.5,75,2,66,28,0,5,3,0,30,29,https://nf3.sakura.ne.jp/Central/D/p/17_stat.htm,17
