種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,2.11,6,6,0,1,3,0,0,0,0,0,0,38.1,32,0,34,12,3,9,9,1.15,0.225,0.95,-
Visitor,4.39,8,8,0,2,2,0,0,0,0,0,0,41.0,43,2,32,16,2,21,20,1.44,0.274,2.02,-
