条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
無し,0.269,265,253,68,14,1,6,65,11,1,0,0,0.302
1塁,0.302,93,86,26,4,1,8,20,1,0,6,0,0.31
2塁,0.261,29,23,6,1,0,1,3,4,0,2,0,0.37
3塁,0.25,8,8,2,0,0,0,1,0,0,0,0,0.25
1・2塁,0.214,30,28,6,1,1,0,4,0,1,1,0,0.241
1・3塁,0.3,13,10,3,1,0,0,3,1,0,1,1,0.333
2・3塁,0.4,7,5,2,0,0,0,2,2,0,0,0,0.571
満塁,0.25,8,8,2,0,0,0,2,0,0,0,0,0.25
得点圏,0.256,95,82,21,3,1,1,15,7,1,4,1,0.319
