条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
無し,0.232,310,298,69,15,1,8,55,9,3,0,0,0.261
1塁,0.243,81,74,18,0,0,3,12,3,0,4,0,0.273
2塁,0.259,31,27,7,0,0,0,6,3,1,0,0,0.355
3塁,0.333,10,9,3,0,0,0,1,0,0,1,0,0.333
1・2塁,0.217,28,23,5,0,0,1,6,3,0,2,0,0.308
1・3塁,0.364,13,11,4,0,0,0,5,0,1,0,1,0.385
2・3塁,0.167,7,6,1,0,0,0,2,1,0,0,0,0.286
満塁,0.429,8,7,3,1,1,0,1,0,0,0,1,0.375
得点圏,0.277,97,83,23,1,1,1,21,7,2,3,2,0.34
