月名,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
3・4月,.286,3,9,7,0,2,1,0,0,3,1,2,1,0,0,1,0,0,0,0,.375,.429,0.804
5月,.241,17,61,58,3,14,4,0,2,24,5,8,0,0,1,2,0,0,0,1,.254,.414,0.668
6月,.243,21,78,70,8,17,2,0,1,22,4,10,5,0,2,0,1,1,0,0,.308,.314,0.622
7月,.150,8,21,20,2,3,0,0,1,6,2,7,0,0,0,0,1,1,1,1,.143,.300,0.443
8月,.229,15,39,35,4,8,3,0,0,11,4,10,2,0,0,1,1,0,0,2,.263,.314,0.577
9月,.286,17,38,35,5,10,1,0,1,14,4,7,3,0,0,0,0,0,0,1,.342,.400,0.742
10月,.000,2,3,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,.333,.000,0.333
11月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
