打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.354,24,106,96,16,34,6,0,2,46,6,5,7,1,1,2,0,2,0,0,0.404,0.479,0.883
Nighter,0.262,82,341,302,32,79,11,2,4,106,21,54,23,0,8,8,0,8,0,2,0.33,0.351,0.681
