条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,.161,31,31,5,0,0,0,0,7,0,0,0,0,.161
1塁,.214,14,14,3,0,0,0,0,4,0,0,0,0,.214
2塁,.200,5,5,1,0,0,0,0,2,0,0,0,0,.200
3塁,-,0,0,0,0,0,0,0,0,0,0,0,0,-
1・2塁,1.000,1,1,1,0,0,0,1,0,0,0,0,0,1.000
1・3塁,.000,1,1,0,0,0,0,0,0,0,0,0,0,.000
2・3塁,.000,1,1,0,0,0,0,0,0,0,0,0,0,.000
満塁,-,0,0,0,0,0,0,0,0,0,0,0,0,-
得点圏,.250,8,8,2,0,0,0,1,2,0,0,0,0,.250
