球場,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
バンテリンドーム,.174,16,23,23,0,4,0,0,0,4,1,5,0,0,0,0,0,1,0,0,.174,.174,0.348
東京ドーム,.000,5,11,11,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,.000,.000,0.0
甲子園,.400,5,10,10,0,4,0,0,0,4,0,1,0,0,0,0,0,0,0,0,.400,.400,0.8
横浜,.000,2,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.000,.000,0.0
マツダスタジアム,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
神宮,.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0.0
Ce その他,.400,1,5,5,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,.400,.400,0.8
みずほPayPay,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
エスコンＦ,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
ZOZOマリン,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
楽天モバイル,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
京セラD大阪,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
ベルーナドーム,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
Pa その他,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
