アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,12,28.6%,安打,10,90.9%
フライ,17,40.5%,四死球,0,0.0%
空三振,10,23.8%,失策出塁,1,9.1%
見三振,3,7.1%,野選,0,0.0%
犠打,0,0.0%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
