球場,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
京セラD大阪,3.72,12,0,12,0,2,5,0,5,0,0,2,9.2,12,1,4,5,0,4,4,1.76,0.324,-,2.42
みずほPayPay,3.00,3,0,3,0,0,1,0,1,0,0,0,3.0,2,1,3,0,0,1,1,0.67,0.154,-,3.00
エスコンＦ,36.00,2,0,2,0,0,1,0,1,0,0,0,1.0,3,0,1,1,0,5,4,4.0,0.5,-,0.20
ZOZOマリン,0.00,1,0,1,1,0,0,0,1,1,1,0,1.0,1,0,2,1,0,0,0,2.0,0.333,-,99.00
楽天モバイル,0.00,1,0,1,0,0,1,0,1,0,0,0,1.1,0,0,2,0,0,0,0,0.0,0.0,-,99.00
ベルーナドーム,0.00,4,0,4,1,0,0,0,1,1,1,0,3.2,2,0,6,2,0,0,0,1.09,0.154,-,99.00
Pa その他,0.00,3,0,3,0,0,1,0,1,0,0,0,2.1,2,0,1,0,0,0,0,0.86,0.25,-,99.00
東京ドーム,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
甲子園,0.00,1,0,1,0,0,1,0,1,0,0,0,1.0,0,0,2,0,0,0,0,0.0,0.0,-,99.00
横浜,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
マツダスタジアム,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
神宮,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
バンテリンドーム,54.00,1,0,1,0,0,0,0,0,0,0,0,0.1,3,0,0,1,0,2,2,12.0,0.75,-,0.17
Ce その他,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
