種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,10.8,9,0,9,1,2,2,0,3,1,1,2,6.2,7,1,7,3,0,9,8,1.5,0.269,-,0.74
Nighter,1.62,19,0,19,1,0,8,0,9,1,1,0,16.2,18,1,14,7,0,3,3,1.5,0.277,-,5.56
