打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
1番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
2番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
3番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
4番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
5番,.269,7,29,26,1,7,1,0,1,11,4,3,3,0,0,0,0,0,0,0,.345,.423,0.768
6番,.167,7,25,24,1,4,2,0,1,9,3,7,0,0,0,1,0,0,0,1,.167,.375,0.542
7番,.333,10,42,39,4,13,2,0,0,15,2,7,2,0,0,1,0,0,0,1,.366,.385,0.75
8番,.241,54,207,187,17,45,8,2,2,63,15,33,8,0,5,6,1,1,0,3,.289,.337,0.625
9番,.361,22,76,72,6,26,3,0,2,35,5,6,3,0,1,0,0,0,0,0,.395,.486,0.881
