打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
1番,.252,23,105,103,13,26,6,1,1,37,7,25,1,0,1,0,0,1,1,0,.267,.359,0.626
2番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
3番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
4番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
5番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
6番,.250,3,12,12,1,3,0,0,0,3,0,3,0,0,0,0,0,2,1,0,.250,.250,0.5
7番,.321,8,30,28,2,9,1,0,1,13,3,12,1,0,0,0,1,3,0,1,.333,.464,0.798
8番,.000,2,7,5,1,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,.286,.000,0.286
9番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
