アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,11,29.7%,安打,14,50.0%
フライ,16,43.2%,四死球,14,50.0%
空三振,6,16.2%,失策出塁,0,0.0%
見三振,3,8.1%,野選,0,0.0%
犠打,1,2.7%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
