条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛
対右打者,0.077,19,13,1,0,0,0,5,6,0,0,0
対左打者,0.361,46,36,13,4,0,3,4,5,3,1,1
