種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,3.6,1,1,0,0,0,0,0,0,0,0,0,5.0,4,1,4,2,1,2,2,1.2,0.222,3.6,-
Visitor,10.8,2,2,0,0,2,0,0,0,0,0,0,8.1,10,2,5,9,2,10,10,2.28,0.323,1.8,-
