球場,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
横浜,.250,28,13,12,1,3,0,1,0,5,0,4,1,0,0,0,0,1,0,0,.308,.417,0.724
東京ドーム,.200,5,5,5,2,1,0,0,0,1,0,3,0,0,0,0,0,1,0,0,.200,.200,0.4
甲子園,.000,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0.0
マツダスタジアム,1.000,4,1,1,1,1,0,1,0,3,2,0,0,0,0,0,0,0,0,0,1.000,3.000,4.0
神宮,1.000,7,2,2,1,2,1,0,0,3,0,0,0,0,0,0,0,1,0,0,1.000,1.500,2.5
バンテリンドーム,.500,8,2,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,.500,.500,1.0
Ce その他,.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0.0
みずほPayPay,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
エスコンＦ,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
ZOZOマリン,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
楽天モバイル,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
京セラD大阪,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
ベルーナドーム,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
Pa その他,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
