打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.5,18,5,4,1,2,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0.6,0.5,1.1
Nighter,0.273,44,22,22,4,6,1,2,0,11,2,6,0,0,0,0,0,3,0,0,0.273,0.5,0.773
