月名,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
3・4月,.000,8,10,9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,.000,.000,0.0
5月,.000,11,4,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.000,.000,0.0
6月,.333,16,25,21,4,7,0,0,0,7,0,3,1,0,2,1,0,1,1,1,.417,.333,0.75
7月,.263,10,21,19,2,5,0,0,0,5,0,4,1,0,0,1,0,0,2,1,.300,.263,0.563
8月,.294,7,19,17,3,5,1,0,0,6,0,1,2,0,0,0,0,0,0,0,.368,.353,0.721
9月,.000,5,8,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.000,.000,0.0
10月,.333,3,9,9,1,3,1,0,0,4,3,2,0,0,0,0,0,0,0,0,.333,.444,0.778
11月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
