種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,1.8,1,1,0,1,0,0,0,0,0,0,0,5.0,6,0,3,0,0,1,1,1.2,0.286,5.4,-
Visitor,2.81,3,3,0,1,1,0,0,0,0,0,0,16.0,11,1,11,8,2,8,5,1.19,0.186,3.5,-
