種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,0.73,2,2,0,1,0,0,0,0,0,0,0,12.1,6,0,6,5,2,3,1,0.89,0.14,3.86,-
Nighter,5.19,2,2,0,1,1,0,0,0,0,0,0,8.2,11,1,8,3,0,6,5,1.62,0.297,4.0,-
