条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
0-0より,0.275,42,40,11,2,0,2,0,0,0,0,2,0.262
1-0より,0.391,23,23,9,1,0,0,0,0,0,0,0,0.391
2-0より,0.143,8,7,1,0,0,0,0,1,0,0,0,0.25
3-0より,0.0,7,4,0,0,0,0,0,3,0,0,0,0.429
0-1より,0.289,40,38,11,2,0,0,0,0,1,0,1,0.3
1-1より,0.4,31,30,12,2,0,0,0,0,0,0,1,0.387
2-1より,0.071,14,14,1,0,0,1,0,0,0,0,0,0.071
3-1より,1.0,9,2,2,1,0,0,0,7,0,0,0,1.0
0-2より,0.12,25,25,3,0,0,0,14,0,0,0,0,0.12
1-2より,0.096,53,52,5,0,0,0,19,0,0,0,1,0.094
2-2より,0.262,61,61,16,1,0,4,25,0,0,0,0,0.262
3-2より,0.19,34,21,4,0,0,0,7,13,0,0,0,0.5
