球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,846,34.4%,147.7,44,196,142,328,45.2%,13.7%,0.253,170,43,3,42,12,0
フォーク,618,25.1%,141.3,117,56,118,201,47.1%,32.4%,0.172,180,31,1,56,11,1
カットボール,358,14.6%,135.6,49,63,64,117,49.2%,27.5%,0.213,75,16,4,10,0,1
シュート,327,13.3%,145.9,16,46,85,105,45.0%,9.1%,0.265,83,22,0,8,5,4
スライダー,287,11.7%,127.2,31,63,44,101,48.1%,25.2%,0.177,62,11,0,15,2,0
スローカーブ,23,0.9%,87.2,2,8,2,9,52.2%,33.3%,0.5,2,1,1,0,0,0
