種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,2.46,14,14,0,7,2,0,0,0,0,0,0,80.1,77,4,77,24,5,25,22,1.26,0.252,3.58,-
Visitor,1.66,11,11,0,4,2,0,0,0,0,0,0,76.0,47,5,54,12,1,15,14,0.78,0.177,3.1,-
