種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,5.79,12,0,12,0,0,4,0,4,0,0,0,9.1,11,2,12,3,1,6,6,1.5,0.306,-,1.56
Visitor,5.11,16,0,16,0,1,4,1,4,1,0,1,12.1,15,0,16,5,2,7,7,1.62,0.3,-,1.76
