種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,6.75,7,0,7,0,0,3,0,3,0,0,0,5.1,8,1,7,2,0,4,4,1.88,0.348,-,1.33
Nighter,4.96,21,0,21,0,1,5,1,5,1,0,1,16.1,18,1,21,6,3,9,9,1.47,0.286,-,1.81
