打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
1番,.303,43,198,178,20,54,9,0,0,63,9,21,17,0,0,3,0,1,4,6,.364,.354,0.718
2番,.269,7,30,26,3,7,0,1,0,9,2,4,3,0,1,0,0,0,0,0,.367,.346,0.713
3番,.297,61,258,232,32,69,9,2,2,88,18,27,20,1,2,1,3,1,0,3,.354,.379,0.733
4番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
5番,.182,6,24,22,2,4,0,0,1,7,2,5,1,0,1,0,0,2,0,0,.250,.318,0.568
6番,.412,5,22,17,4,7,1,0,1,11,2,0,4,1,0,1,0,0,0,1,.524,.647,1.171
7番,.346,7,29,26,3,9,4,0,1,16,5,2,2,0,0,1,0,0,1,1,.393,.615,1.008
8番,.400,3,11,10,3,4,0,0,1,7,1,1,0,0,0,1,0,0,0,0,.400,.700,1.1
9番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
